Ref,Val,Package,PosX,PosY,Rot,Side
"Q872","2N7002","SOT-23",146.500000,-117.300000,0.000000,top
"Q873","2N7002","SOT-23",146.480000,-106.020000,0.000000,top
"Q874","2N7002","SOT-23",146.480000,-98.520000,0.000000,top
"Q875","2N7002","SOT-23",142.880000,-113.520000,0.000000,top
"Q876","2N7002","SOT-23",142.780000,-106.020000,0.000000,top
"Q877","2N7002","SOT-23",142.780000,-98.520000,0.000000,top
"Q878","2N7002","SOT-23",142.880000,-117.320000,0.000000,top
"Q879","2N7002","SOT-23",142.780000,-102.220000,0.000000,top
"Q880","2N7002","SOT-23",146.480000,-72.120000,0.000000,top
"Q881","2N7002","SOT-23",146.480000,-83.520000,0.000000,top
"Q882","2N7002","SOT-23",142.780000,-83.520000,0.000000,top
"Q883","2N7002","SOT-23",142.780000,-72.120000,0.000000,top
"Q884","2N7002","SOT-23",146.480000,-75.920000,0.000000,top
"Q885","2N7002","SOT-23",146.480000,-87.320000,0.000000,top
"Q886","2N7002","SOT-23",142.780000,-79.720000,0.000000,top
"Q887","2N7002","SOT-23",142.780000,-75.920000,0.000000,top
"Q888","2N7002","SOT-23",142.780000,-87.320000,0.000000,top
"Q889","2N7002","SOT-23",146.480000,-91.120000,0.000000,top
"Q890","2N7002","SOT-23",142.780000,-91.120000,0.000000,top
"Q891","2N7002","SOT-23",146.530000,-167.670000,0.000000,top
"Q892","2N7002","SOT-23",146.530000,-179.070000,0.000000,top
"Q893","2N7002","SOT-23",142.830000,-179.070000,0.000000,top
"Q894","2N7002","SOT-23",142.830000,-167.670000,0.000000,top
"Q895","2N7002","SOT-23",146.530000,-171.470000,0.000000,top
"Q896","2N7002","SOT-23",146.530000,-182.870000,0.000000,top
"Q897","2N7002","SOT-23",142.830000,-175.270000,0.000000,top
"Q898","2N7002","SOT-23",142.830000,-171.470000,0.000000,top
"Q899","2N7002","SOT-23",142.830000,-182.870000,0.000000,top
"Q900","2N7002","SOT-23",146.530000,-186.670000,0.000000,top
"Q901","2N7002","SOT-23",142.830000,-186.670000,0.000000,top
"Q902","2N7002","SOT-23",132.450000,-190.500000,0.000000,top
"Q903","2N7002K","SOT-23",128.700000,-190.500000,0.000000,top
"Q904","2N7002K","SOT-23",132.450000,-163.250000,0.000000,top
"Q905","2N7002","SOT-23",132.400000,-67.800000,0.000000,top
"Q906","2N7002","SOT-23",128.700000,-67.800000,0.000000,top
"Q907","2N7002","SOT-23",132.400000,-45.000000,0.000000,top
"Q908","2N7002","SOT-23",132.400000,-56.400000,0.000000,top
"Q909","2N7002","SOT-23",128.700000,-56.400000,0.000000,top
"Q910","2N7002","SOT-23",128.700000,-45.000000,0.000000,top
"Q911","2N7002","SOT-23",132.400000,-48.800000,0.000000,top
"Q912","2N7002","SOT-23",132.400000,-60.200000,0.000000,top
"Q913","2N7002","SOT-23",128.700000,-52.600000,0.000000,top
"Q914","2N7002","SOT-23",128.700000,-48.800000,0.000000,top
"Q915","2N7002","SOT-23",128.700000,-60.200000,0.000000,top
"Q916","2N7002","SOT-23",132.400000,-64.000000,0.000000,top
"Q917","2N7002","SOT-23",128.700000,-64.000000,0.000000,top
"Q918","2N7002","SOT-23",132.425060,-144.227699,0.000000,top
"Q919","2N7002","SOT-23",128.725060,-144.227699,0.000000,top
"Q920","2N7002","SOT-23",132.425060,-155.627699,0.000000,top
"Q921","2N7002","SOT-23",132.425060,-159.427699,0.000000,top
"Q922","2N7002","SOT-23",132.425060,-151.827699,0.000000,top
"Q923","2N7002","SOT-23",132.425060,-148.027699,0.000000,top
"Q924","2N7002K","SOT-23",128.725060,-159.427699,0.000000,top
"Q925","2N7002","SOT-23",128.725060,-155.627699,0.000000,top
"Q926","2N7002K","SOT-23",128.725060,-151.827699,0.000000,top
"Q927","2N7002K","SOT-23",128.725060,-148.027699,0.000000,top
"Q928","2N7002K","SOT-23",128.725060,-163.227699,0.000000,top
"Q929","2N7002","SOT-23",132.400000,-121.400000,0.000000,top
"Q930","2N7002","SOT-23",132.400000,-132.800000,0.000000,top
"Q931","2N7002","SOT-23",128.700000,-132.800000,0.000000,top
"Q932","2N7002","SOT-23",128.700000,-121.400000,0.000000,top
"Q933","2N7002","SOT-23",132.400000,-125.200000,0.000000,top
"Q934","2N7002","SOT-23",132.400000,-136.600000,0.000000,top
"Q935","2N7002","SOT-23",128.700000,-129.000000,0.000000,top
"Q936","2N7002","SOT-23",128.700000,-125.200000,0.000000,top
"Q937","2N7002","SOT-23",128.700000,-136.600000,0.000000,top
"Q938","2N7002","SOT-23",132.400000,-140.400000,0.000000,top
"Q939","2N7002","SOT-23",128.700000,-140.400000,0.000000,top
"Q940","2N7002","SOT-23",132.500000,-113.500000,0.000000,top
"Q941","2N7002","SOT-23",132.400000,-106.000000,0.000000,top
"Q942","2N7002","SOT-23",132.400000,-98.500000,0.000000,top
"Q943","2N7002","SOT-23",128.800000,-113.500000,0.000000,top
"Q944","2N7002","SOT-23",128.700000,-106.000000,0.000000,top
"Q945","2N7002","SOT-23",128.700000,-98.500000,0.000000,top
"Q946","2N7002","SOT-23",128.800000,-117.300000,0.000000,top
"Q947","2N7002","SOT-23",128.700000,-102.200000,0.000000,top
"Q948","2N7002","SOT-23",132.400000,-72.100000,0.000000,top
"Q949","2N7002","SOT-23",132.400000,-83.500000,0.000000,top
"Q950","2N7002","SOT-23",128.700000,-83.500000,0.000000,top
"Q951","2N7002","SOT-23",128.700000,-72.100000,0.000000,top
"Q952","2N7002","SOT-23",132.400000,-75.900000,0.000000,top
"Q953","2N7002","SOT-23",132.400000,-87.300000,0.000000,top
"Q954","2N7002","SOT-23",128.700000,-79.700000,0.000000,top
"Q955","2N7002","SOT-23",128.700000,-75.900000,0.000000,top
"Q956","2N7002","SOT-23",128.700000,-87.300000,0.000000,top
"Q957","2N7002","SOT-23",132.400000,-91.100000,0.000000,top
"Q958","2N7002","SOT-23",128.700000,-91.100000,0.000000,top
"Q959","2N7002","SOT-23",132.450000,-167.650000,0.000000,top
"Q960","2N7002","SOT-23",132.450000,-179.050000,0.000000,top
"Q961","2N7002","SOT-23",128.750000,-179.050000,0.000000,top
"Q962","2N7002","SOT-23",128.750000,-167.650000,0.000000,top
"Q963","2N7002","SOT-23",132.450000,-171.450000,0.000000,top
"Q964","2N7002","SOT-23",132.450000,-182.850000,0.000000,top
"Q965","2N7002","SOT-23",128.750000,-175.250000,0.000000,top
"Q966","2N7002","SOT-23",128.750000,-171.450000,0.000000,top
"Q967","2N7002","SOT-23",128.750000,-182.850000,0.000000,top
"Q968","2N7002","SOT-23",132.450000,-186.650000,0.000000,top
"Q969","2N7002","SOT-23",128.750000,-186.650000,0.000000,top
"Q970","2N7002","SOT-23",61.800000,-287.100000,-90.000000,top
"Q971","2N7002","SOT-23",69.000000,-287.100000,-90.000000,top
"Q972","2N7002","SOT-23",76.200000,-287.100000,-90.000000,top
"Q973","2N7002","SOT-23",83.400000,-287.100000,-90.000000,top
"Q974","2N7002","SOT-23",105.000000,-287.100000,-90.000000,top
"Q975","2N7002","SOT-23",112.200000,-287.100000,-90.000000,top
"Q976","2N7002","SOT-23",119.400000,-287.100000,-90.000000,top
"Q977","2N7002","SOT-23",90.600000,-287.100000,-90.000000,top
"Q978","2N7002","SOT-23",97.800000,-287.100000,-90.000000,top
"Q979","2N7002","SOT-23",126.600000,-287.100000,-90.000000,top
"Q980","2N7002","SOT-23",133.800000,-287.100000,-90.000000,top
"Q981","2N7002","SOT-23",141.000000,-287.100000,-90.000000,top
"Q982","2N7002","SOT-23",65.400000,-287.100000,-90.000000,top
"Q983","2N7002","SOT-23",72.600000,-287.100000,-90.000000,top
"Q984","2N7002","SOT-23",79.800000,-287.100000,-90.000000,top
"Q985","2N7002","SOT-23",87.000000,-287.100000,-90.000000,top
"Q986","2N7002","SOT-23",94.200000,-287.100000,-90.000000,top
"Q987","2N7002","SOT-23",101.400000,-287.100000,-90.000000,top
"Q988","2N7002","SOT-23",108.600000,-287.100000,-90.000000,top
"Q989","2N7002","SOT-23",115.800000,-287.100000,-90.000000,top
"Q990","2N7002","SOT-23",123.000000,-287.100000,-90.000000,top
"Q991","2N7002","SOT-23",130.200000,-287.100000,-90.000000,top
"Q992","2N7002","SOT-23",137.400000,-287.100000,-90.000000,top
"Q993","2N7002","SOT-23",144.600000,-287.100000,-90.000000,top
"Q994","2N7002","SOT-23",228.000000,-210.700000,0.000000,top
"Q995","2N7002","SOT-23",224.300000,-214.500000,0.000000,top
"Q996","2N7002","SOT-23",228.000000,-218.300000,0.000000,top
"Q997","2N7002","SOT-23",214.800000,-222.100000,0.000000,top
"Q998","2N7002","SOT-23",214.800000,-210.700000,0.000000,top
"Q999","2N7002","SOT-23",224.300000,-210.700000,0.000000,top
"Q1000","2N7002","SOT-23",224.300000,-218.300000,0.000000,top
"Q1001","2N7002","SOT-23",214.800000,-214.500000,0.000000,top
"Q1002","2N7002","SOT-23",214.800000,-218.300000,0.000000,top
"Q1003","2N7002","SOT-23",211.100000,-214.500000,0.000000,top
"Q1004","2N7002","SOT-23",211.100000,-222.100000,0.000000,top
"Q1005","2N7002","SOT-23",211.100000,-210.700000,0.000000,top
"Q1006","2N7002K","SOT-23",211.100000,-218.300000,0.000000,top
"Q1007","2N7002","SOT-23",228.000000,-222.100000,0.000000,top
"Q1009","2N7002","SOT-23",224.300000,-222.100000,0.000000,top
"Q1010","2N7002","SOT-23",201.900000,-222.100000,0.000000,top
"Q1011","2N7002","SOT-23",201.900000,-210.700000,0.000000,top
"Q1012","2N7002","SOT-23",201.900000,-214.500000,0.000000,top
"Q1013","2N7002","SOT-23",201.900000,-218.300000,0.000000,top
"Q1014","2N7002","SOT-23",198.200000,-222.100000,0.000000,top
"Q1015","2N7002","SOT-23",198.200000,-210.700000,0.000000,top
"Q1016","2N7002K","SOT-23",198.200000,-218.300000,0.000000,top
"Q1017","2N7002","SOT-23",194.400000,-210.700000,0.000000,top
"Q1018","2N7002","SOT-23",194.400000,-222.100000,0.000000,top
"R1","10k","R_0603_1608Metric",65.900000,-144.200000,180.000000,top
"R2","10k","R_0603_1608Metric",65.950000,-191.500000,180.000000,top
"R3","100k","R_0603_1608Metric",65.950000,-189.450000,180.000000,top
"R4","10k","R_0603_1608Metric",65.825000,-45.000000,180.000000,top
"R5","6.8k","R_0603_1608Metric",65.800000,-56.400000,180.000000,top
"R6","10k","R_0603_1608Metric",65.800000,-48.800000,180.000000,top
"R7","22k","R_0603_1608Metric",65.800000,-60.200000,180.000000,top
"R8","1k","R_0603_1608Metric",65.800000,-52.600000,180.000000,top
"R9","10k","R_0603_1608Metric",65.800000,-64.000000,180.000000,top
"R10","10k","R_0603_1608Metric",65.800000,-94.800000,180.000000,top
"R11","10k","R_0603_1608Metric",65.800000,-102.200000,180.000000,top
"R12","10k","R_0603_1608Metric",65.784940,-72.112301,180.000000,top
"R13","6.8k","R_0603_1608Metric",65.784940,-83.512301,180.000000,top
"R14","10k","R_0603_1608Metric",65.784940,-75.912301,180.000000,top
"R15","22k","R_0603_1608Metric",65.784940,-87.312301,180.000000,top
"R16","1k","R_0603_1608Metric",65.784940,-79.712301,180.000000,top
"R17","10k","R_0603_1608Metric",65.784940,-91.112301,180.000000,top
"R18","100k","R_0603_1608Metric",65.850000,-163.250000,180.000000,top
"R19","10k","R_0603_1608Metric",65.874940,-121.372301,180.000000,top
"R20","6.8k","R_0603_1608Metric",65.874940,-132.772301,180.000000,top
"R21","10k","R_0603_1608Metric",65.874940,-125.172301,180.000000,top
"R22","22k","R_0603_1608Metric",65.874940,-136.572301,180.000000,top
"R23","1k","R_0603_1608Metric",65.874940,-128.972301,180.000000,top
"R24","10k","R_0603_1608Metric",65.874940,-140.372301,180.000000,top
"R25","10k","R_0603_1608Metric",65.924940,-167.672301,180.000000,top
"R26","6.8k","R_0603_1608Metric",65.924940,-179.072301,180.000000,top
"R27","10k","R_0603_1608Metric",65.924940,-171.472301,180.000000,top
"R28","22k","R_0603_1608Metric",65.924940,-182.872301,180.000000,top
"R29","1k","R_0603_1608Metric",65.924940,-175.272301,180.000000,top
"R30","10k","R_0603_1608Metric",65.924940,-186.672301,180.000000,top
"R31","10k","R_0603_1608Metric",79.900000,-144.200000,180.000000,top
"R32","10k","R_0603_1608Metric",79.950000,-191.450000,180.000000,top
"R33","100k","R_0603_1608Metric",79.950000,-189.400000,180.000000,top
"R34","10k","R_0603_1608Metric",79.754940,-44.992301,180.000000,top
"R35","6.8k","R_0603_1608Metric",79.754940,-56.392301,180.000000,top
"R36","10k","R_0603_1608Metric",79.754940,-48.792301,180.000000,top
"R37","22k","R_0603_1608Metric",79.754940,-60.192301,180.000000,top
"R38","1k","R_0603_1608Metric",79.754940,-52.592301,180.000000,top
"R39","10k","R_0603_1608Metric",79.754940,-63.992301,180.000000,top
"R40","10k","R_0603_1608Metric",79.760000,-94.800000,180.000000,top
"R41","10k","R_0603_1608Metric",79.760000,-102.200000,180.000000,top
"R42","10k","R_0603_1608Metric",79.744940,-72.112301,180.000000,top
"R43","6.8k","R_0603_1608Metric",79.744940,-83.512301,180.000000,top
"R44","10k","R_0603_1608Metric",79.744940,-75.912301,180.000000,top
"R45","22k","R_0603_1608Metric",79.744940,-87.312301,180.000000,top
"R46","1k","R_0603_1608Metric",79.744940,-79.712301,180.000000,top
"R47","10k","R_0603_1608Metric",79.744940,-91.112301,180.000000,top
"R48","100k","R_0603_1608Metric",79.870000,-163.270000,180.000000,top
"R49","10k","R_0603_1608Metric",79.894940,-121.392301,180.000000,top
"R50","6.8k","R_0603_1608Metric",79.894940,-132.792301,180.000000,top
"R51","10k","R_0603_1608Metric",79.894940,-125.192301,180.000000,top
"R52","22k","R_0603_1608Metric",79.894940,-136.592301,180.000000,top
"R53","1k","R_0603_1608Metric",79.894940,-128.992301,180.000000,top
"R54","10k","R_0603_1608Metric",79.894940,-140.392301,180.000000,top
"R55","10k","R_0603_1608Metric",79.925000,-167.675000,180.000000,top
"R56","6.8k","R_0603_1608Metric",79.925000,-179.075000,180.000000,top
"R57","10k","R_0603_1608Metric",79.925000,-171.475000,180.000000,top
"R58","22k","R_0603_1608Metric",79.925000,-182.875000,180.000000,top
"R59","1k","R_0603_1608Metric",79.925000,-175.275000,180.000000,top
"R60","10k","R_0603_1608Metric",79.925000,-186.675000,180.000000,top
"R61","10k","R_0603_1608Metric",93.800000,-113.600000,180.000000,top
"R62","10k","R_0603_1608Metric",93.800000,-191.500000,180.000000,top
"R63","100k","R_0603_1608Metric",93.800000,-189.450000,180.000000,top
"R64","10k","R_0603_1608Metric",93.724940,-44.982301,180.000000,top
"R65","6.8k","R_0603_1608Metric",93.724940,-56.382301,180.000000,top
"R66","10k","R_0603_1608Metric",93.724940,-48.782301,180.000000,top
"R67","22k","R_0603_1608Metric",93.724940,-60.182301,180.000000,top
"R68","1k","R_0603_1608Metric",93.724940,-52.582301,180.000000,top
"R69","10k","R_0603_1608Metric",93.724940,-63.982301,180.000000,top
"R70","10k","R_0603_1608Metric",93.730000,-94.790000,180.000000,top
"R71","10k","R_0603_1608Metric",93.730000,-102.190000,180.000000,top
"R72","10k","R_0603_1608Metric",93.714940,-72.102301,180.000000,top
"R73","6.8k","R_0603_1608Metric",93.714940,-83.502301,180.000000,top
"R74","10k","R_0603_1608Metric",93.714940,-75.902301,180.000000,top
"R75","22k","R_0603_1608Metric",93.714940,-87.302301,180.000000,top
"R76","1k","R_0603_1608Metric",93.714940,-79.702301,180.000000,top
"R77","10k","R_0603_1608Metric",93.714940,-91.102301,180.000000,top
"R78","100k","R_0603_1608Metric",93.740000,-163.260000,180.000000,top
"R79","10k","R_0603_1608Metric",93.764940,-121.382301,180.000000,top
"R80","6.8k","R_0603_1608Metric",93.764940,-132.782301,180.000000,top
"R81","10k","R_0603_1608Metric",93.764940,-125.182301,180.000000,top
"R82","22k","R_0603_1608Metric",93.764940,-136.582301,180.000000,top
"R83","1k","R_0603_1608Metric",93.764940,-128.982301,180.000000,top
"R84","10k","R_0603_1608Metric",93.764940,-140.382301,180.000000,top
"R85","10k","R_0603_1608Metric",93.795000,-167.665000,180.000000,top
"R86","6.8k","R_0603_1608Metric",93.795000,-179.065000,180.000000,top
"R87","10k","R_0603_1608Metric",93.795000,-171.465000,180.000000,top
"R88","22k","R_0603_1608Metric",93.795000,-182.865000,180.000000,top
"R89","1k","R_0603_1608Metric",93.795000,-175.265000,180.000000,top
"R90","10k","R_0603_1608Metric",93.795000,-186.665000,180.000000,top
"R91","10k","R_0603_1608Metric",107.750000,-113.600000,180.000000,top
"R92","10k","R_0603_1608Metric",107.800000,-191.500000,180.000000,top
"R93","100k","R_0603_1608Metric",107.800000,-189.400000,180.000000,top
"R94","10k","R_0603_1608Metric",107.800000,-45.000000,180.000000,top
"R95","6.8k","R_0603_1608Metric",107.800000,-56.400000,180.000000,top
"R96","10k","R_0603_1608Metric",107.800000,-48.800000,180.000000,top
"R97","22k","R_0603_1608Metric",107.800000,-60.200000,180.000000,top
"R98","1k","R_0603_1608Metric",107.800000,-52.600000,180.000000,top
"R99","10k","R_0603_1608Metric",107.800000,-64.000000,180.000000,top
"R100","10k","R_0603_1608Metric",107.805060,-94.807699,180.000000,top
"R101","10k","R_0603_1608Metric",107.705060,-102.207699,180.000000,top
"R102","10k","R_0603_1608Metric",107.790000,-72.120000,180.000000,top
"R103","6.8k","R_0603_1608Metric",107.790000,-83.520000,180.000000,top
"R104","10k","R_0603_1608Metric",107.790000,-75.920000,180.000000,top
"R105","22k","R_0603_1608Metric",107.790000,-87.320000,180.000000,top
"R106","1k","R_0603_1608Metric",107.790000,-79.720000,180.000000,top
"R107","10k","R_0603_1608Metric",107.790000,-91.120000,180.000000,top
"R108","100k","R_0603_1608Metric",107.715060,-163.277699,180.000000,top
"R109","10k","R_0603_1608Metric",107.740000,-121.400000,180.000000,top
"R110","6.8k","R_0603_1608Metric",107.740000,-132.800000,180.000000,top
"R111","10k","R_0603_1608Metric",107.740000,-125.200000,180.000000,top
"R112","22k","R_0603_1608Metric",107.740000,-136.600000,180.000000,top
"R113","1k","R_0603_1608Metric",107.740000,-129.000000,180.000000,top
"R114","10k","R_0603_1608Metric",107.740000,-140.400000,180.000000,top
"R115","10k","R_0603_1608Metric",107.770060,-167.682699,180.000000,top
"R116","6.8k","R_0603_1608Metric",107.770060,-179.082699,180.000000,top
"R117","10k","R_0603_1608Metric",107.770060,-171.482699,180.000000,top
"R118","22k","R_0603_1608Metric",107.770060,-182.882699,180.000000,top
"R119","1k","R_0603_1608Metric",107.770060,-175.282699,180.000000,top
"R120","10k","R_0603_1608Metric",107.770060,-186.682699,180.000000,top
"R121","10k","R_0603_1608Metric",121.750000,-113.600000,180.000000,top
"R122","10k","R_0603_1608Metric",121.800000,-191.500000,180.000000,top
"R123","100k","R_0603_1608Metric",121.800000,-189.500000,180.000000,top
"R124","10k","R_0603_1608Metric",121.800000,-45.000000,180.000000,top
"R125","6.8k","R_0603_1608Metric",121.800000,-56.400000,180.000000,top
"R126","10k","R_0603_1608Metric",121.800000,-48.800000,180.000000,top
"R127","22k","R_0603_1608Metric",121.800000,-60.200000,180.000000,top
"R128","1k","R_0603_1608Metric",121.800000,-52.600000,180.000000,top
"R129","10k","R_0603_1608Metric",121.800000,-64.000000,180.000000,top
"R130","10k","R_0603_1608Metric",121.805060,-94.807699,180.000000,top
"R131","10k","R_0603_1608Metric",121.705060,-102.207699,180.000000,top
"R132","10k","R_0603_1608Metric",121.790000,-72.120000,180.000000,top
"R133","6.8k","R_0603_1608Metric",121.790000,-83.520000,180.000000,top
"R134","10k","R_0603_1608Metric",121.790000,-75.920000,180.000000,top
"R135","22k","R_0603_1608Metric",121.790000,-87.320000,180.000000,top
"R136","1k","R_0603_1608Metric",121.790000,-79.720000,180.000000,top
"R137","10k","R_0603_1608Metric",121.790000,-91.120000,180.000000,top
"R138","100k","R_0603_1608Metric",121.715060,-163.277699,180.000000,top
"R139","10k","R_0603_1608Metric",121.740000,-121.400000,180.000000,top
"R140","6.8k","R_0603_1608Metric",121.740000,-132.800000,180.000000,top
"R141","10k","R_0603_1608Metric",121.740000,-125.200000,180.000000,top
"R142","22k","R_0603_1608Metric",121.740000,-136.600000,180.000000,top
"R143","1k","R_0603_1608Metric",121.740000,-129.000000,180.000000,top
"R144","10k","R_0603_1608Metric",121.740000,-140.400000,180.000000,top
"R145","10k","R_0603_1608Metric",121.770060,-167.682699,180.000000,top
"R146","6.8k","R_0603_1608Metric",121.770060,-179.082699,180.000000,top
"R147","10k","R_0603_1608Metric",121.770060,-171.482699,180.000000,top
"R148","22k","R_0603_1608Metric",121.770060,-182.882699,180.000000,top
"R149","1k","R_0603_1608Metric",121.770060,-175.282699,180.000000,top
"R150","10k","R_0603_1608Metric",121.770060,-186.682699,180.000000,top
"R151","10k","R_0603_1608Metric",163.800000,-144.150000,180.000000,top
"R152","10k","R_0603_1608Metric",163.875000,-191.400000,180.000000,top
"R153","100k","R_0603_1608Metric",163.875000,-189.400000,180.000000,top
"R154","10k","R_0603_1608Metric",163.800000,-44.900000,180.000000,top
"R155","6.8k","R_0603_1608Metric",163.800000,-56.300000,180.000000,top
"R156","10k","R_0603_1608Metric",163.800000,-48.700000,180.000000,top
"R157","22k","R_0603_1608Metric",163.800000,-60.100000,180.000000,top
"R158","1k","R_0603_1608Metric",163.800000,-52.500000,180.000000,top
"R159","10k","R_0603_1608Metric",163.800000,-63.900000,180.000000,top
"R160","100k","R_0603_1608Metric",163.880000,-161.850000,180.000000,top
"R161","10k","R_0603_1608Metric",163.800000,-121.300000,180.000000,top
"R162","6.8k","R_0603_1608Metric",163.800000,-132.700000,180.000000,top
"R163","10k","R_0603_1608Metric",163.800000,-125.100000,180.000000,top
"R164","22k","R_0603_1608Metric",163.800000,-136.500000,180.000000,top
"R165","1k","R_0603_1608Metric",163.800000,-128.900000,180.000000,top
"R166","10k","R_0603_1608Metric",163.800000,-140.300000,180.000000,top
"R167","10k","R_0603_1608Metric",163.800000,-94.880000,180.000000,top
"R168","10k","R_0603_1608Metric",163.800000,-102.100000,180.000000,top
"R169","10k","R_0603_1608Metric",163.800000,-72.000000,180.000000,top
"R170","6.8k","R_0603_1608Metric",163.800000,-83.400000,180.000000,top
"R171","10k","R_0603_1608Metric",163.800000,-75.800000,180.000000,top
"R172","22k","R_0603_1608Metric",163.800000,-87.200000,180.000000,top
"R173","1k","R_0603_1608Metric",163.800000,-79.600000,180.000000,top
"R174","10k","R_0603_1608Metric",163.800000,-91.000000,180.000000,top
"R175","10k","R_0603_1608Metric",163.850000,-167.550000,180.000000,top
"R176","6.8k","R_0603_1608Metric",163.850000,-178.950000,180.000000,top
"R177","10k","R_0603_1608Metric",163.850000,-171.350000,180.000000,top
"R178","22k","R_0603_1608Metric",163.850000,-182.750000,180.000000,top
"R179","1k","R_0603_1608Metric",163.850000,-175.150000,180.000000,top
"R180","10k","R_0603_1608Metric",163.850000,-186.550000,180.000000,top
"R181","10k","R_0603_1608Metric",177.800000,-144.250000,180.000000,top
"R182","10k","R_0603_1608Metric",177.875000,-191.500000,180.000000,top
"R183","100k","R_0603_1608Metric",177.875000,-189.500000,180.000000,top
"R184","10k","R_0603_1608Metric",177.800000,-45.000000,180.000000,top
"R185","6.8k","R_0603_1608Metric",177.800000,-56.400000,180.000000,top
"R186","10k","R_0603_1608Metric",177.800000,-48.800000,180.000000,top
"R187","22k","R_0603_1608Metric",177.800000,-60.200000,180.000000,top
"R188","1k","R_0603_1608Metric",177.800000,-52.600000,180.000000,top
"R189","10k","R_0603_1608Metric",177.800000,-64.000000,180.000000,top
"R190","100k","R_0603_1608Metric",177.880000,-161.950000,180.000000,top
"R191","10k","R_0603_1608Metric",177.800000,-121.400000,180.000000,top
"R192","6.8k","R_0603_1608Metric",177.800000,-132.800000,180.000000,top
"R193","10k","R_0603_1608Metric",177.800000,-125.200000,180.000000,top
"R194","22k","R_0603_1608Metric",177.800000,-136.600000,180.000000,top
"R195","1k","R_0603_1608Metric",177.800000,-129.000000,180.000000,top
"R196","10k","R_0603_1608Metric",177.800000,-140.400000,180.000000,top
"R197","10k","R_0603_1608Metric",177.800000,-94.980000,180.000000,top
"R198","10k","R_0603_1608Metric",177.800000,-102.200000,180.000000,top
"R199","10k","R_0603_1608Metric",177.800000,-72.100000,180.000000,top
"R200","6.8k","R_0603_1608Metric",177.800000,-83.500000,180.000000,top
"R201","10k","R_0603_1608Metric",177.800000,-75.900000,180.000000,top
"R202","22k","R_0603_1608Metric",177.800000,-87.300000,180.000000,top
"R203","1k","R_0603_1608Metric",177.800000,-79.700000,180.000000,top
"R204","10k","R_0603_1608Metric",177.800000,-91.100000,180.000000,top
"R205","10k","R_0603_1608Metric",177.850000,-167.650000,180.000000,top
"R206","6.8k","R_0603_1608Metric",177.850000,-179.050000,180.000000,top
"R207","10k","R_0603_1608Metric",177.850000,-171.450000,180.000000,top
"R208","22k","R_0603_1608Metric",177.850000,-182.850000,180.000000,top
"R209","1k","R_0603_1608Metric",177.850000,-175.250000,180.000000,top
"R210","10k","R_0603_1608Metric",177.850000,-186.650000,180.000000,top
"R211","10k","R_0603_1608Metric",205.800000,-144.250000,180.000000,top
"R212","10k","R_0603_1608Metric",205.875000,-191.500000,180.000000,top
"R213","100k","R_0603_1608Metric",205.875000,-189.500000,180.000000,top
"R214","10k","R_0603_1608Metric",205.800000,-45.000000,180.000000,top
"R215","6.8k","R_0603_1608Metric",205.800000,-56.400000,180.000000,top
"R216","10k","R_0603_1608Metric",205.800000,-48.800000,180.000000,top
"R217","22k","R_0603_1608Metric",205.800000,-60.200000,180.000000,top
"R218","1k","R_0603_1608Metric",205.800000,-52.600000,180.000000,top
"R219","10k","R_0603_1608Metric",205.800000,-64.000000,180.000000,top
"R220","100k","R_0603_1608Metric",205.880000,-161.950000,180.000000,top
"R221","10k","R_0603_1608Metric",205.800000,-121.400000,180.000000,top
"R222","6.8k","R_0603_1608Metric",205.800000,-132.800000,180.000000,top
"R223","10k","R_0603_1608Metric",205.800000,-125.200000,180.000000,top
"R224","22k","R_0603_1608Metric",205.800000,-136.600000,180.000000,top
"R225","1k","R_0603_1608Metric",205.800000,-129.000000,180.000000,top
"R226","10k","R_0603_1608Metric",205.800000,-140.400000,180.000000,top
"R227","10k","R_0603_1608Metric",205.800000,-94.980000,180.000000,top
"R228","10k","R_0603_1608Metric",205.800000,-102.200000,180.000000,top
"R229","10k","R_0603_1608Metric",205.800000,-72.100000,180.000000,top
"R230","6.8k","R_0603_1608Metric",205.800000,-83.500000,180.000000,top
"R231","10k","R_0603_1608Metric",205.800000,-75.900000,180.000000,top
"R232","22k","R_0603_1608Metric",205.800000,-87.300000,180.000000,top
"R233","1k","R_0603_1608Metric",205.800000,-79.700000,180.000000,top
"R234","10k","R_0603_1608Metric",205.800000,-91.100000,180.000000,top
"R235","10k","R_0603_1608Metric",205.850000,-167.650000,180.000000,top
"R236","6.8k","R_0603_1608Metric",205.850000,-179.050000,180.000000,top
"R237","10k","R_0603_1608Metric",205.850000,-171.450000,180.000000,top
"R238","22k","R_0603_1608Metric",205.850000,-182.850000,180.000000,top
"R239","1k","R_0603_1608Metric",205.850000,-175.250000,180.000000,top
"R240","10k","R_0603_1608Metric",205.850000,-186.650000,180.000000,top
"R241","10k","R_0603_1608Metric",219.800000,-144.250000,180.000000,top
"R242","10k","R_0603_1608Metric",219.875000,-191.500000,180.000000,top
"R243","100k","R_0603_1608Metric",219.875000,-189.500000,180.000000,top
"R244","10k","R_0603_1608Metric",219.800000,-45.000000,180.000000,top
"R245","6.8k","R_0603_1608Metric",219.800000,-56.400000,180.000000,top
"R246","10k","R_0603_1608Metric",219.800000,-48.800000,180.000000,top
"R247","22k","R_0603_1608Metric",219.800000,-60.200000,180.000000,top
